,tweet,source,tweet_id,user_id,Impoliteness,Intolerance,uncivil_confidence,uncivil_binary_label,bin_confidence,impo_alon,into_alon,note_alon
12970,I Sincerely share Sympathies with you and praying that you won't be arranging for any Funerals. How can Americans be so stupid.? Do your kids a favor and have Laboratory Blood tests done to see if any foreign and Dangerous bodies are not in there blood samples. Take HEED.! @LINK,perspective_features,1.48234E+18,72878948,1,1,0.666666667,1,1,,,
12971,"@USER @USER @LINK is a possibility....anything is possible with the corrupt #ClintonCrimeFamily. But I do think they were murdered bcuz, alive, they could push for a deal and talk. They can not have anyone talk!!! That's why I think they WERE murdered.",high_pmi_accounts,1.49505E+18,7.81287E+17,1,0,0.666666667,1,0.666666667,1,0,
12972,@USER @USER @USER @USER @USER @USER @USER @USER How much did you profit from the pandemic? How much has your network increased? https://t.co/rszwMS1vRU,alon_for_train,1.49E+18,507471200,1,0,,1,1,,,
12973,"@USER If you and the NJEA don't have to wear masks if proof of vaccination or a negative test result is shown, then why is that not good enough for the kids in schools? You are a hypocrite.",perspective_features,1.44837E+18,1.25403E+18,0,0,0.666666667,0,0.666666667,,,
12974,@USER @USER The democratic socialist party were the only ones that benefited from January 6th. They are 10 steps ahead of the Republicans. Now they get to control the investigation. Need to stay on them.,active_learning,1.36439E+18,1.08094E+18,0,0,0.666666667,0,0.666666667,,,
12975,"@USER @USER So does that mean that if a totalitarian regime based on racial supremacy came to power, but the leader was not named ""Adolf"", it couldn't be fascistic? Tiananmen Square as a concept of tyranny does not require tanks. It requires a show of force used against non-violent citizens",active_learning,1.49498E+18,1.40371E+18,0,0,1,0,1,,,
12976,"But but...Carol Swain said that the Republican Party, not the Democratic Party, was the party of racial equality and civil rights! @LINK",active_learning,1.49E+18,1.40608E+18,0,0,0.666666667,0,0.666666667,,,
12977,@USER Was it the tyrannical left that stormed the capitol and bashed police with American flags?,active_learning,1.48796E+18,1.48751E+18,1,0,0.666666667,1,0.666666667,,,
12978,@USER @USER To see to. We need to overhaul our whole political & party system to ensure our interests are truly represented. You'd have to be a right idiot to ignore the signs providence bestows all about you. We have such idiots in Boris Johnson and Keir Starmer. Self motivated to the hilt.,alon_for_train,1.49E+18,1.28929E+18,1,0,,1,1,,,
12979,"@USER @USER @USER @USER The CCP gangsters will NEVER allow release of evidence of genocide at the quality level of ""peer reviewed scientific evidence"". Totalitarian dictatorships don't work that way. But the US government has COPIOUS SOLID EVIDENCE from their intelligence elements that prove genocide.",active_learning,1.49E+18,1.47329E+18,1,0,0.666666667,1,0.666666667,,,
12980,We all know why Biden was In His Basement! It was a Place for Him to keep His Mouth shut! Left Democrats Used Biden to Take the Election! It was old School Moderate Dems who Took Him to the Top! But a Big Surprise Moment is Soon to be Before the American Citizens! The Take Down!!,high_pmi_accounts,1.485E+18,1.42927E+18,0,0,0.666666667,0,0.666666667,,,
12981,"@USER Audit California! The sooner we purge the criminals from government seats and rig mania, the sooner we can get their counterparts off the streets here as well.",active_learning,1.45956E+18,4878909383,0,0,0.666666667,0,0.666666667,,,
12982,"#FoxNews #phillynews #wpvi #dakrasner #foxphilly stop victims being robbed shot, killed, beat up by city street thugs, everyone carry legally! Time to fight back. If they come to hurt you, fight Force with Force! It's time! This will stop the killings!",alon_for_train,1.48742E+18,1.4084E+18,0,1,,1,1,,,
12983,"@USER All bullshit folks , not true at all. The real Build Back Better starts by getting as many Democrats out of office ASAP !",active_learning,1.46136E+18,1.36857E+18,1,0,1,1,1,,,
12984,"NJ Gov Phil Murphy is a weak clown. Of course the nonsensical school mask mandates should be removed. Should be done forthwith. But nooo, he pushed it off until March 7th. Based upon what science?! What a pathetic apparatchik, tool he is! @LINK",perspective_features,1.4908E+18,1363644775,1,0,1,1,1,,,
12985,We the People need to start speaking out. Parents should ALWAYS have the final say for their Children! Voice your concern!!,twitter_features,1.48644E+18,1.4777E+18,0,0,0.8,0,0.8,,,
12986,@USER Let's not forget that FDR was also a DEMOCRAT! Just another example showing Democrats were behind another racist atrocity...,active_learning,1.49545E+18,2245993339,0,1,0.666666667,1,1,,,
12987,@USER Wonder if they would just abandon the Democrats eventually. They are not going to get the progressive vote in their states after this.,active_learning,1.48401E+18,1.24828E+18,0,0,0.666666667,0,0.666666667,,,
12988,"@USER The Constitution states that one of the purposes of government is to promote the general welfare, which would include public health. Cruz doesn't have a leg to stand on here. If someone chooses to not be vaccinated, they are choosing to isolate themselves from the society they/",twitter_features,1.49E+18,1.48706E+18,0,0,1,0,1,,,
12989,"@USER C'mon Joni, the Ukraine has been fighting a separatist war on the eastern front for 8 years... there's nobody inside the Ukraine who doesn't know that unless they're deaf, dumb and blind. This is just your attempt to ramp up US military involvement so your MIC buddies get paid.",perspective_features,1.49E+18,2358717054,0,0,0.666666667,0,0.666666667,,,
12990,#Censorship #Truth So are we to blindly listen to mps whilst the platforms ban the scientists. Click the link below for full article. @LINK #COVID19 #vaccine #bmj #SCIENTIST @LINK,active_learning,1.47693E+18,1.47564E+18,0,0,1,0,1,,,
12991,"@USER @USER @USER What's new, majority of pple in WV especially the older generation feel the need to tell everyone how they should live their own lives. Shallow minds and judgmental ass holes is what this state is full of.",alon_for_train,1.49E+18,1.48288E+18,1,1,,1,1,,,
12992,"@USER So many asses in the queue he can take his pick! I was thinking maybe a Republican who might run against Trump for the presidential nomination, but at this point can you imagine anyone challenging Trump in the primary?? That would get his goat, and give Cruz another ass to kiss!",twitter_features,1.49226E+18,1.30733E+18,1,0,1,1,1,,,
12993,"@USER Bro be wake up, you forget the day of judgement, you forget Allah, you remember prosperity party policy only @LINK",active_learning,1.48E+18,1.42665E+18,0,0,1,0,1,,,
12994,I hope that genuine Conservatives do not lower their defence down in the Mid Terms. We are not safe from the fraud in this elections?,active_learning,1.49559E+18,733370906,0,0,0.666666667,0,0.666666667,,,
12995,"@USER In Juba,SOUTH SUDAN. Killing of elephants in a country is the reduction of tourist attraction a country,let the government see.",random,3.75999E+17,1209025718,0,0,0.75,0,0.75,,,
12996,@USER Austria is doing this with an allegedly center-right government as well.,twitter_features,1.48428E+18,1.48428E+18,0,0,1,0,1,,,
12997,@USER New York is a horrible mess and people are trying to get out! We need to get rid of the democratic mayors!,active_learning,1.46939E+18,1.29904E+18,0,0,0.666666667,0,0.666666667,,,
12998,We can't accept thoughts and prayers in place of policy on gun violence. Not when more than 100 are shot and killed every day. I have a bill to crack down on the gun industry which has gotten away with murder for far too long. Literally. And I won't rest until it becomes law.,twitter_features,1.49E+18,29501253,0,1,0.666666667,1,0.666666667,0,0,
12999,Psst! @USER & @USER just passed a trillion dollar infrastructure bill for Biden with no wall funding. How long do Republicans believe you can keep pushing this line? You never intended to secure the border. Trump exposed lots of stuff. @LINK,active_learning,1.50E+18,1.48484E+18,0,0,0.666666667,0,0.666666667,,,
13000,To all the blue check journos up in my mentions: this is why right-leaning regular people should never talk to you. You just put them into your disgusting racist framing and call it news. Literally. This is in the *news* section of The Washington Post. @LINK,active_learning,1.49432E+18,3807079047,0,0,0.666666667,0,0.666666667,,,
13001,"You are a committed patriot, Sir. Thank you for your steady hand in helping us know the truth behind the insurrection. Your integrity is much appreciated. @LINK",random,1.48944E+18,9.34918E+17,0,0,1,0,1,,,
13002,@USER @USER Well you would have mixed feelings if you watch and see how there hands are tied. Crime look at the Democrats in the house.,twitter_features,1.48783E+18,1.48448E+18,0,0,1,0,1,,,
13003,"@USER @USER Also, fun fact, we atheists and agnostics don't hold rallies for our religion in friggin schools, because we're not emotional predators like you guys. You shouldn't prey on children to keep your dying religion going. If you wanna hold school sermons, your church should pay taxes.",active_learning,1.49E+18,1.48114E+18,1,0,0.6,1,1,,,
13004,Does America have an Organized Team ready for another Pandemic? Congress should Create a Bi Partisan Response Group. A Group Dedicated to Handle other Pandemics or other Crisis to hit America. People over Party! People over Lobbyist. @LINK,high_pmi_accounts,1.4947E+18,1.39167E+18,0,0,1,0,1,,,
13005,"@USER Very pathetic indeed! They should hv known earlier that IPOB is not a terrorist organization rather an armless freedom fighter,& its offices are scattered all over d world; ESN are in the bush defending Igbo from killer herdsmen& other terrorist groups but doesn't attack soldiers",active_learning,1.49116E+18,1.35441E+18,1,0,0.666666667,1,1,,,
13006,"@USER @USER The House of Misinformation. I'm not sure who the bigger enemy of the people is, the leaders of the left who are marching toward authoritarianism, or the media who pick and choose what leftist propaganda best serves their masters.",active_learning,1.49115E+18,1.46583E+18,0,0,0.666666667,0,0.666666667,,,
13007,"@USER Our country will be smothered to death by lies and hate, but at least the moderates got to call the shots all the way down.",active_learning,1.42992E+18,1.41333E+18,0,0,0.75,0,0.75,,,
13008,"@USER The low and middle classes pay more taxes in Texas, California taxes the wealthy more like it should be. @LINK",high_pmi_accounts,1.43791E+18,196924949,0,0,1,0,1,,,
13009,"1/2 This: @USER (a white female with a D beside her name) saying that black people shouldn't be able to vote. Where is the democratic outrage? If a white REPUBLICAN female said this, @USER would be calling for riots. @USER",active_learning,1.46566E+18,1.34942E+18,0,1,0.6,1,1,,,
13010,"@USER Please stop saying FREE. The govt TAKES tax payer $$$ and redistributes it. You did nothing but make this whole situation worse. We are paying the price literally for your screw ups. To those who want useless masks and tests, your welcome. Biden gave you nothing",high_pmi_accounts,1.48648E+18,1.04026E+18,0,0,0.666666667,0,0.666666667,,,
13011,Thank you. Can you believe this blatant hate is put out daily by someone in Congress? @LINK,random,1.48544E+18,3238600968,0,0,1,0,1,,,
13012,@USER And the republican solution is what. Oh let's take a wild guess. Oh yeah I know tax breaks for the wealthy that works every time. And the average Americans economic problems will trickle away. @LINK,active_learning,1.49E+18,1.47907E+18,0,0,0.666666667,0,0.666666667,,,
13013,"@USER I think we are going to have to understand that all Americans were deliberately divided. Many are invested deeply in what they were told for years, and some are beginning to see what was done. some never will. It's easier to deny the truth than face betrayal, it hurts.",twitter_features,1.49354E+18,1.48523E+18,0,0,1,0,1,,,
